model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time,noise_type,cmi_max_iou,fa_min_iou
yolo11x,000000053994,1,1/255,0.25,0.45,odpv,0.6454240679740906,0.6454240679740906,0.0,182.74559485912323,uniform,9.5367431640625e-07,0.010097503662109375
yolo11x,000000053994,1,1/255,0.25,0.45,rcp,0.6794495808435059,0.6794495808435059,0.0,1343.0373307466507,laplace,0.0,0.5537512131129873
yolo11x,000000053994,1,1/255,0.25,0.45,rcp,0.6819236255967123,0.6819236255967123,0.0,1321.9140554070473,normal,0.0,0.5597901360017
yolo11x,000000053994,1,1/255,0.25,0.45,rcp,0.6807017050045524,0.6807017050045524,0.0,1700.4221022129059,poisson,0.0,0.5545676087630756
yolo11x,000000053994,1,1/255,0.25,0.45,rcp,0.6789884068434682,0.6789884068434682,0.0,2526.083206653595,poisson_gaussian,0.0,0.5531517316109721
yolo11x,000000053994,1,1/255,0.25,0.45,rcp,0.6844219193698734,0.6844219193698734,0.0,1200.6978513598442,salt_and_pepper,0.0,0.5631400059411829
yolo11x,000000053994,1,1/255,0.25,0.45,rcp,0.6839000242066543,0.6839000242066543,0.0,874.5892445445061,uniform,0.0,0.5603958222621066
yolo11x,000000053994,1,2/255,0.25,0.45,odpv,0.5777997374534607,0.5777997374534607,0.0,403.0534719824791,laplace,1.0,0.0
yolo11x,000000053994,1,2/255,0.25,0.45,odpv,0.6454240679740906,0.6454240679740906,0.0,190.87080365419388,normal,9.5367431640625e-07,0.010056495666503906
yolo11x,000000053994,1,2/255,0.25,0.45,odpv,0.5827468633651733,0.5827468633651733,0.0,184.39845407009125,poisson,9.5367431640625e-07,0.0029296875
yolo11x,000000053994,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,202.6940478682518,poisson_gaussian,1.0,0.0
yolo11x,000000053994,1,2/255,0.25,0.45,odpv,0.6454240679740906,0.6454240679740906,0.0,190.83080750703812,salt_and_pepper,9.5367431640625e-07,0.009576797485351562
yolo11x,000000053994,1,2/255,0.25,0.45,odpv,0.6077723503112793,0.6077723503112793,0.0,191.10719668865204,uniform,9.5367431640625e-07,0.005143165588378906
yolo11x,000000053994,1,2/255,0.25,0.45,rcp,0.6710846276343255,0.6710846276343255,0.0,1329.9842705726624,laplace,0.0,0.5468791548138068
yolo11x,000000053994,1,2/255,0.25,0.45,rcp,0.6799443602813531,0.6799443602813531,0.0,1320.6392185688019,normal,0.0,0.55824942940479
yolo11x,000000053994,1,2/255,0.25,0.45,rcp,0.6747553841400931,0.6747553841400931,0.0,1940.6428977251053,poisson,0.0,0.5487302454126014
yolo11x,000000053994,1,2/255,0.25,0.45,rcp,0.6740918071959686,0.6740918071959686,0.0,2774.324043035507,poisson_gaussian,0.0,0.5476625627297431
yolo11x,000000053994,1,2/255,0.25,0.45,rcp,0.6813204159054458,0.6813204159054458,0.0,1218.1409105658531,salt_and_pepper,0.0,0.556988338410731
yolo11x,000000053994,1,2/255,0.25,0.45,rcp,0.6755283553840046,0.6755283553840046,0.0,868.9819200634956,uniform,0.0,0.5543244250087785
yolo11x,000000053994,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,396.62119203805923,laplace,9.5367431640625e-07,0.004645347595214844
yolo11x,000000053994,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,190.29024022817612,normal,9.5367431640625e-07,0.6454238891601562
yolo11x,000000053994,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,192.35462772846222,poisson,9.5367431640625e-07,0.0057506561279296875
yolo11x,000000053994,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,193.62409234046936,poisson_gaussian,9.5367431640625e-07,0.0
yolo11x,000000053994,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,189.12597900629044,salt_and_pepper,9.5367431640625e-07,0.6454238891601562
yolo11x,000000053994,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,182.74559485912323,uniform,9.5367431640625e-07,0.010097503662109375
yolo11x,000000053994,2,1/255,0.25,0.45,rcp,0.2660670534983213,0.0,0.0,1343.0373307466507,laplace,0.0,0.5537512131129873
yolo11x,000000053994,2,1/255,0.25,0.45,rcp,0.2703229537340894,0.0,0.0,1321.9140554070473,normal,0.0,0.5597901360017
yolo11x,000000053994,2,1/255,0.25,0.45,rcp,0.2676892200383422,0.0,0.0,1700.4221022129059,poisson,0.0,0.5545676087630756
yolo11x,000000053994,2,1/255,0.25,0.45,rcp,0.26752639547651025,0.0,0.0,2526.083206653595,poisson_gaussian,0.0,0.5531517316109721
yolo11x,000000053994,2,1/255,0.25,0.45,rcp,0.5631400059411829,0.5631400059411829,0.0,1200.6978513598442,salt_and_pepper,0.0,0.5631400059411829
yolo11x,000000053994,2,1/255,0.25,0.45,rcp,0.27038172809323563,0.0,0.0,874.5892445445061,uniform,0.0,0.5603958222621066
yolo11x,000000053994,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,403.0534719824791,laplace,0.40101146697998047,0.0
yolo11x,000000053994,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,190.87080365419388,normal,9.5367431640625e-07,0.010056495666503906
yolo11x,000000053994,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,184.39845407009125,poisson,9.5367431640625e-07,0.0029296875
yolo11x,000000053994,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,202.6940478682518,poisson_gaussian,1.0,0.0
yolo11x,000000053994,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,190.83080750703812,salt_and_pepper,9.5367431640625e-07,0.009576797485351562
yolo11x,000000053994,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,191.10719668865204,uniform,9.5367431640625e-07,0.005143165588378906
yolo11x,000000053994,2,2/255,0.25,0.45,rcp,0.26181445283067667,0.0,0.0,1329.9842705726624,laplace,0.0,0.5468791548138068
yolo11x,000000053994,2,2/255,0.25,0.45,rcp,0.267592632615297,0.0,0.0,1320.6392185688019,normal,0.0,0.55824942940479
yolo11x,000000053994,2,2/255,0.25,0.45,rcp,0.26365816256609315,0.0,0.0,1940.6428977251053,poisson,0.0,0.5487302454126014
yolo11x,000000053994,2,2/255,0.25,0.45,rcp,0.26368643859655105,0.0,0.0,2774.324043035507,poisson_gaussian,0.0,0.5476625627297431
yolo11x,000000053994,2,2/255,0.25,0.45,rcp,0.2672177457750645,0.0,0.0,1218.1409105658531,salt_and_pepper,0.0,0.556988338410731
yolo11x,000000053994,2,2/255,0.25,0.45,rcp,0.2671993957643721,0.0,0.0,868.9819200634956,uniform,0.0,0.5543244250087785
yolo11x,000000053994,3,1/255,0.25,0.45,odpv,0.7125086784362793,0.7125086784362793,0.7125086784362793,396.62119203805923,laplace,9.5367431640625e-07,0.004645347595214844
yolo11x,000000053994,3,1/255,0.25,0.45,odpv,0.7297466993331909,0.7297466993331909,0.7297466993331909,190.29024022817612,normal,9.5367431640625e-07,0.6454238891601562
yolo11x,000000053994,3,1/255,0.25,0.45,odpv,0.7125086784362793,0.7125086784362793,0.7125086784362793,192.35462772846222,poisson,9.5367431640625e-07,0.0057506561279296875
yolo11x,000000053994,3,1/255,0.25,0.45,odpv,0.7167291045188904,0.7167291045188904,0.7167291045188904,193.62409234046936,poisson_gaussian,0.5435028076171875,0.0
yolo11x,000000053994,3,1/255,0.25,0.45,odpv,0.7297466993331909,0.7297466993331909,0.7297466993331909,189.12597900629044,salt_and_pepper,9.5367431640625e-07,0.6454238891601562
yolo11x,000000053994,3,1/255,0.25,0.45,odpv,0.7268333435058594,0.7268333435058594,0.7268333435058594,182.74559485912323,uniform,9.5367431640625e-07,0.010097503662109375
yolo11x,000000053994,3,1/255,0.25,0.45,rcp,0.7518275545847964,0.7518275545847964,0.7518275545847964,1343.0373307466507,laplace,0.0,0.5537512131129873
yolo11x,000000053994,3,1/255,0.25,0.45,rcp,0.7544888070151474,0.7544888070151474,0.7544888070151474,1321.9140554070473,normal,0.0,0.5597901360017
yolo11x,000000053994,3,1/255,0.25,0.45,rcp,0.7522359777539906,0.7522359777539906,0.7522359777539906,1700.4221022129059,poisson,0.0,0.5545676087630756
yolo11x,000000053994,3,1/255,0.25,0.45,rcp,0.7509891911996899,0.7509891911996899,0.7509891911996899,2526.083206653595,poisson_gaussian,0.0,0.5531517316109721
yolo11x,000000053994,3,1/255,0.25,0.45,rcp,0.7549463601362689,0.7549463601362689,0.7549463601362689,1200.6978513598442,salt_and_pepper,0.0,0.5631400059411829
yolo11x,000000053994,3,1/255,0.25,0.45,rcp,0.7536795252017375,0.7536795252017375,0.7536795252017375,874.5892445445061,uniform,0.0,0.5603958222621066
yolo11x,000000053994,3,2/255,0.25,0.45,odpv,0.6861497759819031,0.6861497759819031,0.0,403.0534719824791,laplace,0.5711536407470703,0.0
yolo11x,000000053994,3,2/255,0.25,0.45,odpv,0.7255698442459106,0.7255698442459106,0.7255698442459106,190.87080365419388,normal,9.5367431640625e-07,0.010056495666503906
yolo11x,000000053994,3,2/255,0.25,0.45,odpv,0.7117688059806824,0.7117688059806824,0.7117688059806824,184.39845407009125,poisson,0.556696891784668,0.0029296875
yolo11x,000000053994,3,2/255,0.25,0.45,odpv,0.5238813757896423,0.5238813757896423,0.0,202.6940478682518,poisson_gaussian,1.0,0.0
yolo11x,000000053994,3,2/255,0.25,0.45,odpv,0.7256115078926086,0.7256115078926086,0.7256115078926086,190.83080750703812,salt_and_pepper,9.5367431640625e-07,0.009576797485351562
yolo11x,000000053994,3,2/255,0.25,0.45,odpv,0.7125086784362793,0.7125086784362793,0.7125086784362793,191.10719668865204,uniform,9.5367431640625e-07,0.005143165588378906
yolo11x,000000053994,3,2/255,0.25,0.45,rcp,0.7486596625207756,0.7486596625207756,0.7486596625207756,1329.9842705726624,laplace,0.0,0.5468791548138068
yolo11x,000000053994,3,2/255,0.25,0.45,rcp,0.7537061013524308,0.7537061013524308,0.7537061013524308,1320.6392185688019,normal,0.0,0.55824942940479
yolo11x,000000053994,3,2/255,0.25,0.45,rcp,0.748396427481121,0.748396427481121,0.748396427481121,1940.6428977251053,poisson,0.0,0.5487302454126014
yolo11x,000000053994,3,2/255,0.25,0.45,rcp,0.7495053817897142,0.7495053817897142,0.7495053817897142,2774.324043035507,poisson_gaussian,0.0,0.5476625627297431
yolo11x,000000053994,3,2/255,0.25,0.45,rcp,0.7536184957737577,0.7536184957737577,0.7536184957737577,1218.1409105658531,salt_and_pepper,0.0,0.556988338410731
yolo11x,000000053994,3,2/255,0.25,0.45,rcp,0.7510420755758022,0.7510420755758022,0.7510420755758022,868.9819200634956,uniform,0.0,0.5543244250087785
yolo11x,000000078823,0,1/255,0.25,0.45,odpv,0.9370845556259155,0.9370845556259155,0.9370845556259155,369.87947511672974,laplace,0.9741621017456055,0.8768281936645508
yolo11x,000000078823,0,1/255,0.25,0.45,odpv,0.9452356696128845,0.9452356696128845,0.9452356696128845,179.99816145896912,normal,0.19931411743164062,0.8914422988891602
yolo11x,000000078823,0,1/255,0.25,0.45,odpv,0.9369379281997681,0.9369379281997681,0.9369379281997681,180.79387888908386,poisson,0.9741621017456055,0.8712215423583984
yolo11x,000000078823,0,1/255,0.25,0.45,odpv,0.9371190071105957,0.9371190071105957,0.9371190071105957,181.76667289733888,poisson_gaussian,0.9741621017456055,0.8768281936645508
yolo11x,000000078823,0,1/255,0.25,0.45,odpv,0.9453293085098267,0.9453293085098267,0.9453293085098267,179.23441643714904,salt_and_pepper,0.19971847534179688,0.8914422988891602
yolo11x,000000078823,0,1/255,0.25,0.45,odpv,0.9453203678131104,0.9453203678131104,0.9453203678131104,180.98303260803223,uniform,0.19971847534179688,0.8914422988891602
yolo11x,000000078823,0,1/255,0.25,0.45,rcp,0.9578327558409431,0.9578327558409431,0.9578327558409431,1059.1716898441314,laplace,0.9423893564266979,0.8927042928091734
yolo11x,000000078823,0,1/255,0.25,0.45,rcp,0.9581787202033525,0.9581787202033525,0.9581787202033525,1035.731106853485,normal,0.9415559160419851,0.8952197105340947
yolo11x,000000078823,0,1/255,0.25,0.45,rcp,0.9579295525893471,0.9579295525893471,0.9579295525893471,1384.9894362449645,poisson,0.9424101270026578,0.8919772230633006
yolo11x,000000078823,0,1/255,0.25,0.45,rcp,0.9559255446911661,0.9559255446911661,0.9559255446911661,2002.7701252937318,poisson_gaussian,0.9426089288994325,0.8914910732517748
yolo11x,000000078823,0,1/255,0.25,0.45,rcp,0.9584196208121346,0.9584196208121346,0.9584196208121346,986.2775186061859,salt_and_pepper,0.9412299528022834,0.8960288561384787
yolo11x,000000078823,0,1/255,0.25,0.45,rcp,0.9582694432025841,0.9582694432025841,0.9582694432025841,722.9288353919983,uniform,0.9417549303812329,0.8953593836262822
yolo11x,000000078823,0,2/255,0.25,0.45,odpv,0.9368206858634949,0.9368206858634949,0.9368206858634949,372.91748867034914,laplace,0.9744663238525391,0.8478422164916992
yolo11x,000000078823,0,2/255,0.25,0.45,odpv,0.9453725218772888,0.9453725218772888,0.9453725218772888,179.4727442264557,normal,0.20012569427490234,0.8841352462768555
yolo11x,000000078823,0,2/255,0.25,0.45,odpv,0.9369336366653442,0.9369336366653442,0.9369336366653442,181.7359496116638,poisson,0.9741621017456055,0.8712215423583984
yolo11x,000000078823,0,2/255,0.25,0.45,odpv,0.9369866847991943,0.9369866847991943,0.9369866847991943,181.73662128448487,poisson_gaussian,0.9741621017456055,0.862335205078125
yolo11x,000000078823,0,2/255,0.25,0.45,odpv,0.9453716278076172,0.9453716278076172,0.9453716278076172,180.78600959777833,salt_and_pepper,0.2000722885131836,0.8914422988891602
yolo11x,000000078823,0,2/255,0.25,0.45,odpv,0.937088131904602,0.937088131904602,0.937088131904602,181.30964775085448,uniform,0.9741621017456055,0.8712215423583984
yolo11x,000000078823,0,2/255,0.25,0.45,rcp,0.9544541826972316,0.9544541826972316,0.9544541826972316,1070.9029747962952,laplace,0.9443615132616415,0.883037950052607
yolo11x,000000078823,0,2/255,0.25,0.45,rcp,0.9580391434704737,0.9580391434704737,0.9580391434704737,1040.6876592636108,normal,0.9418600488964877,0.8932390321247692
yolo11x,000000078823,0,2/255,0.25,0.45,rcp,0.9556116033504436,0.9556116033504436,0.9556116033504436,1543.7901171207427,poisson,0.9429650739196295,0.8908091163493137
yolo11x,000000078823,0,2/255,0.25,0.45,rcp,0.9545519548023089,0.9545519548023089,0.9545519548023089,2203.61235499382,poisson_gaussian,0.9436699782034442,0.8887935950626874
yolo11x,000000078823,0,2/255,0.25,0.45,rcp,0.9581627162839962,0.9581627162839962,0.9581627162839962,978.6491540431977,salt_and_pepper,0.9417184432135418,0.8948538851400255
yolo11x,000000078823,0,2/255,0.25,0.45,rcp,0.9554731654411709,0.9554731654411709,0.9554731654411709,721.937049484253,uniform,0.9427783798971988,0.8900491193652189
yolo11x,000000078823,1,1/255,0.25,0.45,odpv,0.8897693753242493,0.8897693753242493,0.8897693753242493,369.87947511672974,laplace,0.9210329055786133,0.8768281936645508
yolo11x,000000078823,1,1/255,0.25,0.45,odpv,0.8914423584938049,0.8914423584938049,0.8914423584938049,179.99816145896912,normal,0.12898826599121094,0.8914422988891602
yolo11x,000000078823,1,1/255,0.25,0.45,odpv,0.8712216019630432,0.8712216019630432,0.8712216019630432,180.79387888908386,poisson,0.9285211563110352,0.8712215423583984
yolo11x,000000078823,1,1/255,0.25,0.45,odpv,0.8768284320831299,0.8768284320831299,0.8768284320831299,181.76667289733888,poisson_gaussian,0.9285211563110352,0.8768281936645508
yolo11x,000000078823,1,1/255,0.25,0.45,odpv,0.8914422392845154,0.8914422392845154,0.8914422392845154,179.23441643714904,salt_and_pepper,0.1290111541748047,0.8914422988891602
yolo11x,000000078823,1,1/255,0.25,0.45,odpv,0.8914422392845154,0.8914422392845154,0.8914422392845154,180.98303260803223,uniform,0.9210329055786133,0.8914422988891602
yolo11x,000000078823,1,1/255,0.25,0.45,rcp,0.8927042928091734,0.8927042928091734,0.8927042928091734,1059.1716898441314,laplace,0.9423893564266979,0.8927042928091734
yolo11x,000000078823,1,1/255,0.25,0.45,rcp,0.8952197105340947,0.8952197105340947,0.8952197105340947,1035.731106853485,normal,0.9415559160419851,0.8952197105340947
yolo11x,000000078823,1,1/255,0.25,0.45,rcp,0.8919772230633006,0.8919772230633006,0.8919772230633006,1384.9894362449645,poisson,0.9424101270026578,0.8919772230633006
yolo11x,000000078823,1,1/255,0.25,0.45,rcp,0.8914910732517748,0.8914910732517748,0.8914910732517748,2002.7701252937318,poisson_gaussian,0.9426089288994325,0.8914910732517748
yolo11x,000000078823,1,1/255,0.25,0.45,rcp,0.8960288561384787,0.8960288561384787,0.8960288561384787,986.2775186061859,salt_and_pepper,0.9412299528022834,0.8960288561384787
yolo11x,000000078823,1,1/255,0.25,0.45,rcp,0.8953593836262822,0.8953593836262822,0.8953593836262822,722.9288353919983,uniform,0.9417549303812329,0.8953593836262822
yolo11x,000000078823,1,2/255,0.25,0.45,odpv,0.8478423953056335,0.8478423953056335,0.8478423953056335,372.91748867034914,laplace,0.9435577392578125,0.8478422164916992
yolo11x,000000078823,1,2/255,0.25,0.45,odpv,0.8860347867012024,0.8860347867012024,0.8860347867012024,179.4727442264557,normal,0.9210329055786133,0.8841352462768555
yolo11x,000000078823,1,2/255,0.25,0.45,odpv,0.8712216019630432,0.8712216019630432,0.8712216019630432,181.7359496116638,poisson,0.9285211563110352,0.8712215423583984
yolo11x,000000078823,1,2/255,0.25,0.45,odpv,0.8623355627059937,0.8623355627059937,0.8623355627059937,181.73662128448487,poisson_gaussian,0.936009407043457,0.862335205078125
yolo11x,000000078823,1,2/255,0.25,0.45,odpv,0.8930767774581909,0.8930767774581909,0.8930767774581909,180.78600959777833,salt_and_pepper,0.9210329055786133,0.8914422988891602
yolo11x,000000078823,1,2/255,0.25,0.45,odpv,0.8712216019630432,0.8712216019630432,0.8712216019630432,181.30964775085448,uniform,0.9226169586181641,0.8712215423583984
yolo11x,000000078823,1,2/255,0.25,0.45,rcp,0.883037950052607,0.883037950052607,0.883037950052607,1070.9029747962952,laplace,0.9443615132616415,0.883037950052607
yolo11x,000000078823,1,2/255,0.25,0.45,rcp,0.8932390321247692,0.8932390321247692,0.8932390321247692,1040.6876592636108,normal,0.9418600488964877,0.8932390321247692
yolo11x,000000078823,1,2/255,0.25,0.45,rcp,0.8908091163493137,0.8908091163493137,0.8908091163493137,1543.7901171207427,poisson,0.9429650739196295,0.8908091163493137
yolo11x,000000078823,1,2/255,0.25,0.45,rcp,0.8887935950626874,0.8887935950626874,0.8887935950626874,2203.61235499382,poisson_gaussian,0.9436699782034442,0.8887935950626874
yolo11x,000000078823,1,2/255,0.25,0.45,rcp,0.8948538851400255,0.8948538851400255,0.8948538851400255,978.6491540431977,salt_and_pepper,0.9417184432135418,0.8948538851400255
yolo11x,000000078823,1,2/255,0.25,0.45,rcp,0.8900491193652189,0.8900491193652189,0.8900491193652189,721.937049484253,uniform,0.9427783798971988,0.8900491193652189
yolo11x,000000078823,2,1/255,0.25,0.45,odpv,0.9423424601554871,0.9423424601554871,0.9423424601554871,369.87947511672974,laplace,0.9664440155029297,0.8768281936645508
yolo11x,000000078823,2,1/255,0.25,0.45,odpv,0.9462735652923584,0.9462735652923584,0.9462735652923584,179.99816145896912,normal,0.9622926712036133,0.8914422988891602
yolo11x,000000078823,2,1/255,0.25,0.45,odpv,0.9384040236473083,0.9384040236473083,0.9384040236473083,180.79387888908386,poisson,0.9731216430664062,0.8712215423583984
yolo11x,000000078823,2,1/255,0.25,0.45,odpv,0.9423624873161316,0.9423624873161316,0.9423624873161316,181.76667289733888,poisson_gaussian,0.9689674377441406,0.8768281936645508
yolo11x,000000078823,2,1/255,0.25,0.45,odpv,0.9462325572967529,0.9462325572967529,0.9462325572967529,179.23441643714904,salt_and_pepper,0.9622926712036133,0.8914422988891602
yolo11x,000000078823,2,1/255,0.25,0.45,odpv,0.9462304711341858,0.9462304711341858,0.9462304711341858,180.98303260803223,uniform,0.9623279571533203,0.8914422988891602
yolo11x,000000078823,2,1/255,0.25,0.45,rcp,0.9372985652487427,0.9372985652487427,0.9372985652487427,1059.1716898441314,laplace,0.9423893564266979,0.8927042928091734
yolo11x,000000078823,2,1/255,0.25,0.45,rcp,0.9377184751288505,0.9377184751288505,0.9377184751288505,1035.731106853485,normal,0.9415559160419851,0.8952197105340947
yolo11x,000000078823,2,1/255,0.25,0.45,rcp,0.9375654556510237,0.9375654556510237,0.9375654556510237,1384.9894362449645,poisson,0.9424101270026578,0.8919772230633006
yolo11x,000000078823,2,1/255,0.25,0.45,rcp,0.9365455737253202,0.9365455737253202,0.9365455737253202,2002.7701252937318,poisson_gaussian,0.9426089288994325,0.8914910732517748
yolo11x,000000078823,2,1/255,0.25,0.45,rcp,0.9379786485413983,0.9379786485413983,0.9379786485413983,986.2775186061859,salt_and_pepper,0.9412299528022834,0.8960288561384787
yolo11x,000000078823,2,1/255,0.25,0.45,rcp,0.9376292576177835,0.9376292576177835,0.9376292576177835,722.9288353919983,uniform,0.9417549303812329,0.8953593836262822
yolo11x,000000078823,2,2/255,0.25,0.45,odpv,0.9324830174446106,0.9324830174446106,0.9324830174446106,372.91748867034914,laplace,0.9772939682006836,0.8478422164916992
yolo11x,000000078823,2,2/255,0.25,0.45,odpv,0.9421964287757874,0.9421964287757874,0.9421964287757874,179.4727442264557,normal,0.9664211273193359,0.8841352462768555
yolo11x,000000078823,2,2/255,0.25,0.45,odpv,0.9383929371833801,0.9383929371833801,0.9383929371833801,181.7359496116638,poisson,0.973149299621582,0.8712215423583984
yolo11x,000000078823,2,2/255,0.25,0.45,odpv,0.934450626373291,0.934450626373291,0.934450626373291,181.73662128448487,poisson_gaussian,0.9772939682006836,0.862335205078125
yolo11x,000000078823,2,2/255,0.25,0.45,odpv,0.9421964287757874,0.9421964287757874,0.9421964287757874,180.78600959777833,salt_and_pepper,0.9623279571533203,0.8914422988891602
yolo11x,000000078823,2,2/255,0.25,0.45,odpv,0.9423089623451233,0.9423089623451233,0.9423089623451233,181.30964775085448,uniform,0.9689998626708984,0.8712215423583984
yolo11x,000000078823,2,2/255,0.25,0.45,rcp,0.9356692571275792,0.9356692571275792,0.9356692571275792,1070.9029747962952,laplace,0.9443615132616415,0.883037950052607
yolo11x,000000078823,2,2/255,0.25,0.45,rcp,0.9375717965475506,0.9375717965475506,0.9375717965475506,1040.6876592636108,normal,0.9418600488964877,0.8932390321247692
yolo11x,000000078823,2,2/255,0.25,0.45,rcp,0.9362376308729305,0.9362376308729305,0.9362376308729305,1543.7901171207427,poisson,0.9429650739196295,0.8908091163493137
yolo11x,000000078823,2,2/255,0.25,0.45,rcp,0.9353536037403366,0.9353536037403366,0.9353536037403366,2203.61235499382,poisson_gaussian,0.9436699782034442,0.8887935950626874
yolo11x,000000078823,2,2/255,0.25,0.45,rcp,0.9376472198883488,0.9376472198883488,0.9376472198883488,978.6491540431977,salt_and_pepper,0.9417184432135418,0.8948538851400255
yolo11x,000000078823,2,2/255,0.25,0.45,rcp,0.9368557338920145,0.9368557338920145,0.9368557338920145,721.937049484253,uniform,0.9427783798971988,0.8900491193652189
yolo11x,000000078823,3,1/255,0.25,0.45,odpv,0.965509831905365,0.965509831905365,0.965509831905365,369.87947511672974,laplace,0.28965187072753906,0.8768281936645508
yolo11x,000000078823,3,1/255,0.25,0.45,odpv,0.980318009853363,0.980318009853363,0.980318009853363,179.99816145896912,normal,0.28543567657470703,0.8914422988891602
yolo11x,000000078823,3,1/255,0.25,0.45,odpv,0.9655413627624512,0.9655413627624512,0.9655413627624512,180.79387888908386,poisson,0.2925891876220703,0.8712215423583984
yolo11x,000000078823,3,1/255,0.25,0.45,odpv,0.9654988646507263,0.9654988646507263,0.9654988646507263,181.76667289733888,poisson_gaussian,0.29012489318847656,0.8768281936645508
yolo11x,000000078823,3,1/255,0.25,0.45,odpv,0.980318009853363,0.980318009853363,0.980318009853363,179.23441643714904,salt_and_pepper,0.28543567657470703,0.8914422988891602
yolo11x,000000078823,3,1/255,0.25,0.45,odpv,0.9759229421615601,0.9759229421615601,0.9759229421615601,180.98303260803223,uniform,0.28736114501953125,0.8914422988891602
yolo11x,000000078823,3,1/255,0.25,0.45,rcp,0.9857472781134937,0.9857472781134937,0.9857472781134937,1059.1716898441314,laplace,0.9423893564266979,0.8927042928091734
yolo11x,000000078823,3,1/255,0.25,0.45,rcp,0.9863461345758876,0.9863461345758876,0.9863461345758876,1035.731106853485,normal,0.9415559160419851,0.8952197105340947
yolo11x,000000078823,3,1/255,0.25,0.45,rcp,0.9860385747115857,0.9860385747115857,0.9860385747115857,1384.9894362449645,poisson,0.9424101270026578,0.8919772230633006
yolo11x,000000078823,3,1/255,0.25,0.45,rcp,0.9856293421955401,0.9856293421955401,0.9856293421955401,2002.7701252937318,poisson_gaussian,0.9426089288994325,0.8914910732517748
yolo11x,000000078823,3,1/255,0.25,0.45,rcp,0.986665147798385,0.986665147798385,0.986665147798385,986.2775186061859,salt_and_pepper,0.9412299528022834,0.8960288561384787
yolo11x,000000078823,3,1/255,0.25,0.45,rcp,0.9862295224951834,0.9862295224951834,0.9862295224951834,722.9288353919983,uniform,0.9417549303812329,0.8953593836262822
yolo11x,000000078823,3,2/255,0.25,0.45,odpv,0.9612451791763306,0.9612451791763306,0.9612451791763306,372.91748867034914,laplace,0.2973651885986328,0.8478422164916992
yolo11x,000000078823,3,2/255,0.25,0.45,odpv,0.965509831905365,0.965509831905365,0.965509831905365,179.4727442264557,normal,0.28802490234375,0.8841352462768555
yolo11x,000000078823,3,2/255,0.25,0.45,odpv,0.966175377368927,0.966175377368927,0.966175377368927,181.7359496116638,poisson,0.29273128509521484,0.8712215423583984
yolo11x,000000078823,3,2/255,0.25,0.45,odpv,0.965391218662262,0.965391218662262,0.965391218662262,181.73662128448487,poisson_gaussian,0.29550743103027344,0.862335205078125
yolo11x,000000078823,3,2/255,0.25,0.45,odpv,0.965509831905365,0.965509831905365,0.965509831905365,180.78600959777833,salt_and_pepper,0.28736114501953125,0.8914422988891602
yolo11x,000000078823,3,2/255,0.25,0.45,odpv,0.965509831905365,0.965509831905365,0.965509831905365,181.30964775085448,uniform,0.29059696197509766,0.8712215423583984
yolo11x,000000078823,3,2/255,0.25,0.45,rcp,0.9851091020914001,0.9851091020914001,0.9851091020914001,1070.9029747962952,laplace,0.9443615132616415,0.883037950052607
yolo11x,000000078823,3,2/255,0.25,0.45,rcp,0.9862369351497584,0.9862369351497584,0.9862369351497584,1040.6876592636108,normal,0.9418600488964877,0.8932390321247692
yolo11x,000000078823,3,2/255,0.25,0.45,rcp,0.9848580824193907,0.9848580824193907,0.9848580824193907,1543.7901171207427,poisson,0.9429650739196295,0.8908091163493137
yolo11x,000000078823,3,2/255,0.25,0.45,rcp,0.9854923168154959,0.9854923168154959,0.9854923168154959,2203.61235499382,poisson_gaussian,0.9436699782034442,0.8887935950626874
yolo11x,000000078823,3,2/255,0.25,0.45,rcp,0.9864353253279976,0.9864353253279976,0.9864353253279976,978.6491540431977,salt_and_pepper,0.9417184432135418,0.8948538851400255
yolo11x,000000078823,3,2/255,0.25,0.45,rcp,0.9860930560942767,0.9860930560942767,0.9860930560942767,721.937049484253,uniform,0.9427783798971988,0.8900491193652189
yolo11x,000000078823,4,1/255,0.25,0.45,odpv,0.9162507057189941,0.9162507057189941,0.9162507057189941,369.87947511672974,laplace,0.9617023468017578,0.8768281936645508
yolo11x,000000078823,4,1/255,0.25,0.45,odpv,0.9162507057189941,0.9162507057189941,0.9162507057189941,179.99816145896912,normal,0.9617023468017578,0.8914422988891602
yolo11x,000000078823,4,1/255,0.25,0.45,odpv,0.9163328409194946,0.9163328409194946,0.9163328409194946,180.79387888908386,poisson,0.9617023468017578,0.8712215423583984
