model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7,pgd_bounds_lower_0.5,pgd_bounds_lower_0.7
yolo11x,17178,2,2/255,0.45,0.25,rcp,pgd,0.5055766463739798,0.0,0.5055766463739798,636.3954649925232,0.0,0.0,0.0,0.5055766463739798,0.0,0.5055766463739798,False,False,True,False,False,False,False,True,True,False
yolo11x,17178,2,2/255,0.45,0.25,rcp,square_attack,0.5055766463739798,0.0,0.5055766463739798,636.3954649925232,0.5074089765548706,0.0,0.5074089765548706,0.0018323301808907955,0.0,0.0018323301808907955,True,False,False,False,False,False,False,True,True,False
yolo11x,17178,2,2/255,0.45,0.25,rcp,rcp,0.5055766463739798,0.0,0.5055766463739798,636.3954649925232,0.5055766463739798,0.0,0.5055766463739798,0.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False
yolo11x,17178,2,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,0.1039628982543945,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False
yolo11x,17178,2,2/255,0.45,0.25,odpv,square_attack,0.0,0.0,0.0,0.1039628982543945,0.5074089765548706,0.0,0.5074089765548706,0.5074089765548706,0.0,0.5074089765548706,False,False,False,False,True,False,False,True,True,False
yolo11x,17178,2,2/255,0.45,0.25,odpv,rcp,0.0,0.0,0.0,0.1039628982543945,0.5055766463739798,0.0,0.5055766463739798,0.5055766463739798,0.0,0.5055766463739798,False,False,False,False,True,False,False,True,True,False
yolo11x,17178,3,1/255,0.45,0.25,rcp,pgd,0.0,0.0,0.0,653.0712244510651,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,1/255,0.45,0.25,rcp,square_attack,0.0,0.0,0.0,653.0712244510651,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,1/255,0.45,0.25,rcp,rcp,0.0,0.0,0.0,653.0712244510651,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,1/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,0.1842129230499267,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,1/255,0.45,0.25,odpv,square_attack,0.0,0.0,0.0,0.1842129230499267,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,1/255,0.45,0.25,odpv,rcp,0.0,0.0,0.0,0.1842129230499267,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,2/255,0.45,0.25,rcp,pgd,0.0,0.0,0.0,636.3954649925232,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,2/255,0.45,0.25,rcp,square_attack,0.0,0.0,0.0,636.3954649925232,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,2/255,0.45,0.25,rcp,rcp,0.0,0.0,0.0,636.3954649925232,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,0.104386568069458,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,2/255,0.45,0.25,odpv,square_attack,0.0,0.0,0.0,0.104386568069458,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,3,2/255,0.45,0.25,odpv,rcp,0.0,0.0,0.0,0.104386568069458,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,17178,4,1/255,0.45,0.25,rcp,pgd,0.9743265276396312,0.9743265276396312,0.9743265276396312,653.0712244510651,0.0,0.0,0.0,0.9743265276396312,0.9743265276396312,0.9743265276396312,False,False,True,True,False,False,False,False,True,True
yolo11x,17178,4,1/255,0.45,0.25,rcp,square_attack,0.9743265276396312,0.9743265276396312,0.9743265276396312,653.0712244510651,0.9668453335762024,0.9668453335762024,0.9668453335762024,0.007481194063428842,0.007481194063428842,0.007481194063428842,True,True,False,False,False,False,False,False,True,True
yolo11x,17178,4,1/255,0.45,0.25,rcp,rcp,0.9743265276396312,0.9743265276396312,0.9743265276396312,653.0712244510651,0.9743265276396312,0.9743265276396312,0.9743265276396312,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,17178,4,1/255,0.45,0.25,odpv,pgd,0.963450014591217,0.963450014591217,0.963450014591217,52.891024112701416,0.0,0.0,0.0,0.963450014591217,0.963450014591217,0.963450014591217,False,False,True,True,False,False,False,False,True,True
yolo11x,17178,4,1/255,0.45,0.25,odpv,square_attack,0.963450014591217,0.963450014591217,0.963450014591217,52.891024112701416,0.9668453335762024,0.9668453335762024,0.9668453335762024,0.0033953189849853516,0.0033953189849853516,0.0033953189849853516,True,True,False,False,False,False,False,False,True,True
yolo11x,17178,4,1/255,0.45,0.25,odpv,rcp,0.963450014591217,0.963450014591217,0.963450014591217,52.891024112701416,0.9743265276396312,0.9743265276396312,0.9743265276396312,0.010876513048414194,0.010876513048414194,0.010876513048414194,True,True,False,False,False,False,False,False,True,True
