model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7,pgd_bounds_lower_0.5,pgd_bounds_lower_0.7
yolo11x,43737,3,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,97.23962008953094,0.773146390914917,0.773146390914917,0.773146390914917,0.773146390914917,0.773146390914917,0.773146390914917,False,False,False,False,True,True,False,False,True,True
yolo11x,43737,3,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,97.23962008953094,0.7770570310680067,0.7770570310680067,0.7770570310680067,0.7770570310680067,0.7770570310680067,0.7770570310680067,False,False,False,False,True,True,False,False,True,True
yolo11x,43737,3,2/255,0.25,0.45,rcp,pgd,0.7715205197809328,0.7715205197809328,0.7715205197809328,836.6422102451324,0.0,0.0,0.0,0.7715205197809328,0.7715205197809328,0.7715205197809328,False,False,True,True,False,False,False,False,True,True
yolo11x,43737,3,2/255,0.25,0.45,rcp,square_attack,0.7715205197809328,0.7715205197809328,0.7715205197809328,836.6422102451324,0.0,0.0,0.0,0.7715205197809328,0.7715205197809328,0.7715205197809328,False,False,True,True,False,False,False,False,True,True
yolo11x,43737,3,2/255,0.25,0.45,rcp,rcp,0.7715205197809328,0.7715205197809328,0.7715205197809328,836.6422102451324,0.7715205197809328,0.7715205197809328,0.7715205197809328,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,43737,3,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.10147047042848,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,43737,3,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,97.10147047042848,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,43737,3,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,97.10147047042848,0.7715205197809328,0.7715205197809328,0.7715205197809328,0.7715205197809328,0.7715205197809328,0.7715205197809328,False,False,False,False,True,True,False,False,True,True
yolo11x,43737,4,1/255,0.25,0.45,rcp,pgd,0.5666703400051118,0.0,0.5666703400051118,844.5437196493149,0.0,0.0,0.0,0.5666703400051118,0.0,0.5666703400051118,False,False,True,False,False,False,False,True,True,False
yolo11x,43737,4,1/255,0.25,0.45,rcp,square_attack,0.5666703400051118,0.0,0.5666703400051118,844.5437196493149,0.0,0.0,0.492980033159256,0.5666703400051118,0.0,0.07369030684585587,False,False,True,False,False,False,False,True,True,False
yolo11x,43737,4,1/255,0.25,0.45,rcp,rcp,0.5666703400051118,0.0,0.5666703400051118,844.5437196493149,0.5666703400051118,0.0,0.5666703400051118,0.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False
yolo11x,43737,4,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.23962008953094,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False
yolo11x,43737,4,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,97.23962008953094,0.0,0.0,0.492980033159256,0.0,0.0,0.492980033159256,False,False,False,False,False,False,True,True,True,False
yolo11x,43737,4,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,97.23962008953094,0.5666703400051118,0.0,0.5666703400051118,0.5666703400051118,0.0,0.5666703400051118,False,False,False,False,True,False,False,True,True,False
yolo11x,43737,4,2/255,0.25,0.45,rcp,pgd,0.5472493872306281,0.0,0.5472493872306281,836.6422102451324,0.0,0.0,0.0,0.5472493872306281,0.0,0.5472493872306281,False,False,True,False,False,False,False,True,True,False
yolo11x,43737,4,2/255,0.25,0.45,rcp,square_attack,0.5472493872306281,0.0,0.5472493872306281,836.6422102451324,0.0,0.0,0.4731308817863464,0.5472493872306281,0.0,0.07411850544428172,False,False,True,False,False,False,False,True,True,False
yolo11x,43737,4,2/255,0.25,0.45,rcp,rcp,0.5472493872306281,0.0,0.5472493872306281,836.6422102451324,0.5472493872306281,0.0,0.5472493872306281,0.0,0.0,0.0,True,False,False,False,False,False,False,True,True,False
yolo11x,43737,4,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.10147047042848,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,False
yolo11x,43737,4,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,97.10147047042848,0.0,0.0,0.4731308817863464,0.0,0.0,0.4731308817863464,False,False,False,False,False,False,True,True,True,False
yolo11x,43737,4,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,97.10147047042848,0.5472493872306281,0.0,0.5472493872306281,0.5472493872306281,0.0,0.5472493872306281,False,False,False,False,True,False,False,True,True,False
yolo11x,43737,5,1/255,0.25,0.45,rcp,pgd,0.8257616879729585,0.8257616879729585,0.8257616879729585,844.5437196493149,0.0,0.0,0.0,0.8257616879729585,0.8257616879729585,0.8257616879729585,False,False,True,True,False,False,False,False,True,True
yolo11x,43737,5,1/255,0.25,0.45,rcp,square_attack,0.8257616879729585,0.8257616879729585,0.8257616879729585,844.5437196493149,0.0,0.0,0.0,0.8257616879729585,0.8257616879729585,0.8257616879729585,False,False,True,True,False,False,False,False,True,True
yolo11x,43737,5,1/255,0.25,0.45,rcp,rcp,0.8257616879729585,0.8257616879729585,0.8257616879729585,844.5437196493149,0.8257616879729585,0.8257616879729585,0.8257616879729585,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,43737,5,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.23962008953094,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,43737,5,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,97.23962008953094,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,43737,5,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,97.23962008953094,0.8257616879729585,0.8257616879729585,0.8257616879729585,0.8257616879729585,0.8257616879729585,0.8257616879729585,False,False,False,False,True,True,False,False,True,True
yolo11x,43737,5,2/255,0.25,0.45,rcp,pgd,0.800568650186237,0.800568650186237,0.800568650186237,836.6422102451324,0.0,0.0,0.0,0.800568650186237,0.800568650186237,0.800568650186237,False,False,True,True,False,False,False,False,True,True
yolo11x,43737,5,2/255,0.25,0.45,rcp,square_attack,0.800568650186237,0.800568650186237,0.800568650186237,836.6422102451324,0.0,0.0,0.0,0.800568650186237,0.800568650186237,0.800568650186237,False,False,True,True,False,False,False,False,True,True
yolo11x,43737,5,2/255,0.25,0.45,rcp,rcp,0.800568650186237,0.800568650186237,0.800568650186237,836.6422102451324,0.800568650186237,0.800568650186237,0.800568650186237,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,43737,5,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.10147047042848,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,43737,5,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,97.10147047042848,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,43737,5,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,97.10147047042848,0.800568650186237,0.800568650186237,0.800568650186237,0.800568650186237,0.800568650186237,0.800568650186237,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,0,1/255,0.25,0.45,rcp,pgd,0.9699025227953908,0.9699025227953908,0.9699025227953908,666.1886658668518,0.6568216681480408,0.0,0.6568216681480408,0.31308085464735,0.9699025227953908,0.31308085464735,True,False,False,True,False,False,False,False,True,True
yolo11x,84492,0,1/255,0.25,0.45,rcp,square_attack,0.9699025227953908,0.9699025227953908,0.9699025227953908,666.1886658668518,0.9559699296951294,0.9559699296951294,0.9559699296951294,0.013932593100261403,0.013932593100261403,0.013932593100261403,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,0,1/255,0.25,0.45,rcp,rcp,0.9699025227953908,0.9699025227953908,0.9699025227953908,666.1886658668518,0.9699025227953908,0.9699025227953908,0.9699025227953908,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,0,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.66042631013053,0.6568216681480408,0.0,0.6568216681480408,0.6568216681480408,0.0,0.6568216681480408,False,False,False,False,True,False,False,True,True,True
yolo11x,84492,0,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.66042631013053,0.9559699296951294,0.9559699296951294,0.9559699296951294,0.9559699296951294,0.9559699296951294,0.9559699296951294,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,0,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.66042631013053,0.9699025227953908,0.9699025227953908,0.9699025227953908,0.9699025227953908,0.9699025227953908,0.9699025227953908,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,0,2/255,0.25,0.45,rcp,pgd,0.9697538891373922,0.9697538891373922,0.9697538891373922,650.1192161015102,0.0,0.0,0.0,0.9697538891373922,0.9697538891373922,0.9697538891373922,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,0,2/255,0.25,0.45,rcp,square_attack,0.9697538891373922,0.9697538891373922,0.9697538891373922,650.1192161015102,0.9461517930030824,0.9461517930030824,0.9461517930030824,0.023602096134309858,0.023602096134309858,0.023602096134309858,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,0,2/255,0.25,0.45,rcp,rcp,0.9697538891373922,0.9697538891373922,0.9697538891373922,650.1192161015102,0.9697538891373922,0.9697538891373922,0.9697538891373922,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,0,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,0,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.69483137130737,0.9461517930030824,0.9461517930030824,0.9461517930030824,0.9461517930030824,0.9461517930030824,0.9461517930030824,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,0,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.69483137130737,0.9697538891373922,0.9697538891373922,0.9697538891373922,0.9697538891373922,0.9697538891373922,0.9697538891373922,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,1,1/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,666.1886658668518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,666.1886658668518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,666.1886658668518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,650.1192161015102,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,650.1192161015102,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,650.1192161015102,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,1,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,2,1/255,0.25,0.45,rcp,pgd,0.967136730729492,0.967136730729492,0.967136730729492,666.1886658668518,0.583909809589386,0.0,0.583909809589386,0.38322692114010604,0.967136730729492,0.38322692114010604,True,False,False,True,False,False,False,False,True,True
yolo11x,84492,2,1/255,0.25,0.45,rcp,square_attack,0.967136730729492,0.967136730729492,0.967136730729492,666.1886658668518,0.9572810530662536,0.9572810530662536,0.9572810530662536,0.009855677663238471,0.009855677663238471,0.009855677663238471,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,2,1/255,0.25,0.45,rcp,rcp,0.967136730729492,0.967136730729492,0.967136730729492,666.1886658668518,0.967136730729492,0.967136730729492,0.967136730729492,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,2,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.66042631013053,0.583909809589386,0.0,0.583909809589386,0.583909809589386,0.0,0.583909809589386,False,False,False,False,True,False,False,True,True,True
yolo11x,84492,2,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.66042631013053,0.9572810530662536,0.9572810530662536,0.9572810530662536,0.9572810530662536,0.9572810530662536,0.9572810530662536,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,2,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.66042631013053,0.967136730729492,0.967136730729492,0.967136730729492,0.967136730729492,0.967136730729492,0.967136730729492,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,2,2/255,0.25,0.45,rcp,pgd,0.9664561536404028,0.9664561536404028,0.9664561536404028,650.1192161015102,0.0,0.0,0.0,0.9664561536404028,0.9664561536404028,0.9664561536404028,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,2,2/255,0.25,0.45,rcp,square_attack,0.9664561536404028,0.9664561536404028,0.9664561536404028,650.1192161015102,0.9477530717849731,0.9477530717849731,0.9477530717849731,0.018703081855429682,0.018703081855429682,0.018703081855429682,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,2,2/255,0.25,0.45,rcp,rcp,0.9664561536404028,0.9664561536404028,0.9664561536404028,650.1192161015102,0.9664561536404028,0.9664561536404028,0.9664561536404028,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,2,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,2,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.69483137130737,0.9477530717849731,0.9477530717849731,0.9477530717849731,0.9477530717849731,0.9477530717849731,0.9477530717849731,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,2,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.69483137130737,0.9664561536404028,0.9664561536404028,0.9664561536404028,0.9664561536404028,0.9664561536404028,0.9664561536404028,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,3,1/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,666.1886658668518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,1/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,666.1886658668518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,1/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,666.1886658668518,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,650.1192161015102,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,2/255,0.25,0.45,rcp,square_attack,0.0,0.0,0.0,650.1192161015102,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,2/255,0.25,0.45,rcp,rcp,0.0,0.0,0.0,650.1192161015102,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,3,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,False,False
yolo11x,84492,4,1/255,0.25,0.45,rcp,pgd,0.9427229928428954,0.9427229928428954,0.9427229928428954,666.1886658668518,0.0,0.0,0.0,0.9427229928428954,0.9427229928428954,0.9427229928428954,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,4,1/255,0.25,0.45,rcp,square_attack,0.9427229928428954,0.9427229928428954,0.9427229928428954,666.1886658668518,0.9186353087425232,0.9186353087425232,0.9186353087425232,0.02408768410037221,0.02408768410037221,0.02408768410037221,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,4,1/255,0.25,0.45,rcp,rcp,0.9427229928428954,0.9427229928428954,0.9427229928428954,666.1886658668518,0.9427229928428954,0.9427229928428954,0.9427229928428954,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,4,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,4,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.66042631013053,0.9186353087425232,0.9186353087425232,0.9186353087425232,0.9186353087425232,0.9186353087425232,0.9186353087425232,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,4,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.66042631013053,0.9427229928428954,0.9427229928428954,0.9427229928428954,0.9427229928428954,0.9427229928428954,0.9427229928428954,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,4,2/255,0.25,0.45,rcp,pgd,0.940813165743454,0.940813165743454,0.940813165743454,650.1192161015102,0.0,0.0,0.0,0.940813165743454,0.940813165743454,0.940813165743454,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,4,2/255,0.25,0.45,rcp,square_attack,0.940813165743454,0.940813165743454,0.940813165743454,650.1192161015102,0.8813010454177856,0.8813010454177856,0.8813010454177856,0.05951212032566833,0.05951212032566833,0.05951212032566833,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,4,2/255,0.25,0.45,rcp,rcp,0.940813165743454,0.940813165743454,0.940813165743454,650.1192161015102,0.940813165743454,0.940813165743454,0.940813165743454,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,4,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,4,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.69483137130737,0.8813010454177856,0.8813010454177856,0.8813010454177856,0.8813010454177856,0.8813010454177856,0.8813010454177856,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,4,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.69483137130737,0.940813165743454,0.940813165743454,0.940813165743454,0.940813165743454,0.940813165743454,0.940813165743454,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,5,1/255,0.25,0.45,rcp,pgd,0.909313501016232,0.909313501016232,0.909313501016232,666.1886658668518,0.0,0.0,0.0,0.909313501016232,0.909313501016232,0.909313501016232,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,5,1/255,0.25,0.45,rcp,square_attack,0.909313501016232,0.909313501016232,0.909313501016232,666.1886658668518,0.8853510618209839,0.8853510618209839,0.8853510618209839,0.023962439195248098,0.023962439195248098,0.023962439195248098,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,5,1/255,0.25,0.45,rcp,rcp,0.909313501016232,0.909313501016232,0.909313501016232,666.1886658668518,0.909313501016232,0.909313501016232,0.909313501016232,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,5,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,5,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.66042631013053,0.8853510618209839,0.8853510618209839,0.8853510618209839,0.8853510618209839,0.8853510618209839,0.8853510618209839,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,5,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.66042631013053,0.909313501016232,0.909313501016232,0.909313501016232,0.909313501016232,0.909313501016232,0.909313501016232,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,5,2/255,0.25,0.45,rcp,pgd,0.9018171436146534,0.9018171436146534,0.9018171436146534,650.1192161015102,0.0,0.0,0.0,0.9018171436146534,0.9018171436146534,0.9018171436146534,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,5,2/255,0.25,0.45,rcp,square_attack,0.9018171436146534,0.9018171436146534,0.9018171436146534,650.1192161015102,0.8923981189727783,0.8923981189727783,0.8923981189727783,0.009419024641875051,0.009419024641875051,0.009419024641875051,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,5,2/255,0.25,0.45,rcp,rcp,0.9018171436146534,0.9018171436146534,0.9018171436146534,650.1192161015102,0.9018171436146534,0.9018171436146534,0.9018171436146534,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,5,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,5,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.69483137130737,0.8923981189727783,0.8923981189727783,0.8923981189727783,0.8923981189727783,0.8923981189727783,0.8923981189727783,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,5,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.69483137130737,0.9018171436146534,0.9018171436146534,0.9018171436146534,0.9018171436146534,0.9018171436146534,0.9018171436146534,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,6,1/255,0.25,0.45,rcp,pgd,0.9365472742183576,0.9365472742183576,0.9365472742183576,666.1886658668518,0.0,0.0,0.0,0.9365472742183576,0.9365472742183576,0.9365472742183576,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,6,1/255,0.25,0.45,rcp,square_attack,0.9365472742183576,0.9365472742183576,0.9365472742183576,666.1886658668518,0.9294529557228088,0.9294529557228088,0.9294529557228088,0.007094318495548757,0.007094318495548757,0.007094318495548757,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,6,1/255,0.25,0.45,rcp,rcp,0.9365472742183576,0.9365472742183576,0.9365472742183576,666.1886658668518,0.9365472742183576,0.9365472742183576,0.9365472742183576,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,6,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.66042631013053,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,6,1/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.66042631013053,0.9294529557228088,0.9294529557228088,0.9294529557228088,0.9294529557228088,0.9294529557228088,0.9294529557228088,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,6,1/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.66042631013053,0.9365472742183576,0.9365472742183576,0.9365472742183576,0.9365472742183576,0.9365472742183576,0.9365472742183576,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,6,2/255,0.25,0.45,rcp,pgd,0.9358194351461178,0.9358194351461178,0.9358194351461178,650.1192161015102,0.0,0.0,0.0,0.9358194351461178,0.9358194351461178,0.9358194351461178,False,False,True,True,False,False,False,False,True,True
yolo11x,84492,6,2/255,0.25,0.45,rcp,square_attack,0.9358194351461178,0.9358194351461178,0.9358194351461178,650.1192161015102,0.9176214933395386,0.9176214933395386,0.9176214933395386,0.018197941806579188,0.018197941806579188,0.018197941806579188,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,6,2/255,0.25,0.45,rcp,rcp,0.9358194351461178,0.9358194351461178,0.9358194351461178,650.1192161015102,0.9358194351461178,0.9358194351461178,0.9358194351461178,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,84492,6,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,83.69483137130737,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
yolo11x,84492,6,2/255,0.25,0.45,odpv,square_attack,0.0,0.0,0.0,83.69483137130737,0.9176214933395386,0.9176214933395386,0.9176214933395386,0.9176214933395386,0.9176214933395386,0.9176214933395386,False,False,False,False,True,True,False,False,True,True
yolo11x,84492,6,2/255,0.25,0.45,odpv,rcp,0.0,0.0,0.0,83.69483137130737,0.9358194351461178,0.9358194351461178,0.9358194351461178,0.9358194351461178,0.9358194351461178,0.9358194351461178,False,False,False,False,True,True,False,False,True,True
yolo11x,100274,0,1/255,0.25,0.45,rcp,pgd,0.7720954451030576,0.7720954451030576,0.7720954451030576,520.9435111151802,0.0,0.0,0.0,0.7720954451030576,0.7720954451030576,0.7720954451030576,False,False,True,True,False,False,False,False,True,True
yolo11x,100274,0,1/255,0.25,0.45,rcp,square_attack,0.7720954451030576,0.7720954451030576,0.7720954451030576,520.9435111151802,0.6900119185447693,0.0,0.6900119185447693,0.08208352655828832,0.7720954451030576,0.08208352655828832,True,False,False,True,False,False,False,False,True,True
yolo11x,100274,0,1/255,0.25,0.45,rcp,rcp,0.7720954451030576,0.7720954451030576,0.7720954451030576,520.9435111151802,0.7720954451030576,0.7720954451030576,0.7720954451030576,0.0,0.0,0.0,True,True,False,False,False,False,False,False,True,True
yolo11x,100274,0,1/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,64.79334084192912,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True,True,True
