model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11x,000000084492,5,1/255,0.25,0.45,square_attack,0.8853510618209839,0.8853510618209839,0.8853510618209839,124.04417262758527
yolo11x,000000084492,5,2/255,0.25,0.45,odpv,0.0,0.0,0.0,83.69483137130737
yolo11x,000000084492,5,2/255,0.25,0.45,pgd,0.0,0.0,0.0,122.18467450141907
yolo11x,000000084492,5,2/255,0.25,0.45,rcp,0.9018171436146534,0.9018171436146534,0.9018171436146534,650.1192161015102
yolo11x,000000084492,5,2/255,0.25,0.45,square_attack,0.8923981189727783,0.8923981189727783,0.8923981189727783,123.64830418995449
yolo11x,000000084492,6,1/255,0.25,0.45,odpv,0.0,0.0,0.0,83.66042631013053
yolo11x,000000084492,6,1/255,0.25,0.45,pgd,0.0,0.0,0.0,655.1153378486633
yolo11x,000000084492,6,1/255,0.25,0.45,rcp,0.9365472742183577,0.9365472742183577,0.9365472742183577,666.1886658668518
yolo11x,000000084492,6,1/255,0.25,0.45,square_attack,0.9294529557228088,0.9294529557228088,0.9294529557228088,124.04417262758527
yolo11x,000000084492,6,2/255,0.25,0.45,odpv,0.0,0.0,0.0,83.69483137130737
yolo11x,000000084492,6,2/255,0.25,0.45,pgd,0.0,0.0,0.0,122.18467450141907
yolo11x,000000084492,6,2/255,0.25,0.45,rcp,0.9358194351461178,0.9358194351461178,0.9358194351461178,650.1192161015102
yolo11x,000000084492,6,2/255,0.25,0.45,square_attack,0.9176214933395386,0.9176214933395386,0.9176214933395386,123.64830418995449
yolo11x,000000100274,0,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,0,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,0,1/255,0.25,0.45,rcp,0.7720954451030576,0.7720954451030576,0.7720954451030576,520.9435111151802
yolo11x,000000100274,0,1/255,0.25,0.45,square_attack,0.6900119185447693,0.6900119185447693,0.0,117.72253640492757
yolo11x,000000100274,0,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,0,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,0,2/255,0.25,0.45,rcp,0.7610987531896201,0.7610987531896201,0.7610987531896201,519.0445137818655
yolo11x,000000100274,0,2/255,0.25,0.45,square_attack,0.614582896232605,0.614582896232605,0.0,104.50670152240329
yolo11x,000000100274,1,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,1,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,1,1/255,0.25,0.45,rcp,0.0,0.0,0.0,520.9435111151802
yolo11x,000000100274,1,1/255,0.25,0.45,square_attack,0.0,0.0,0.0,117.72253640492757
yolo11x,000000100274,1,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,1,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,1,2/255,0.25,0.45,rcp,0.0,0.0,0.0,519.0445137818655
yolo11x,000000100274,1,2/255,0.25,0.45,square_attack,0.0,0.0,0.0,104.50670152240329
yolo11x,000000100274,2,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,2,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,2,1/255,0.25,0.45,rcp,0.9228170943790228,0.9228170943790228,0.9228170943790228,520.9435111151802
yolo11x,000000100274,2,1/255,0.25,0.45,square_attack,0.8917071223258972,0.8917071223258972,0.8917071223258972,117.72253640492757
yolo11x,000000100274,2,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,2,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,2,2/255,0.25,0.45,rcp,0.9173282212017195,0.9173282212017195,0.9173282212017195,519.0445137818655
yolo11x,000000100274,2,2/255,0.25,0.45,square_attack,0.8462413549423218,0.8462413549423218,0.8462413549423218,104.50670152240329
yolo11x,000000100274,3,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
yolo11x,000000100274,3,1/255,0.25,0.45,pgd,0.0,0.0,0.0,733.2563419342041
yolo11x,000000100274,3,1/255,0.25,0.45,rcp,0.7894366721360843,0.7894366721360843,0.7894366721360843,520.9435111151802
yolo11x,000000100274,3,1/255,0.25,0.45,square_attack,0.7767525911331177,0.7767525911331177,0.7767525911331177,117.72253640492757
yolo11x,000000100274,3,2/255,0.25,0.45,odpv,0.0,0.0,0.0,65.36260543929205
yolo11x,000000100274,3,2/255,0.25,0.45,pgd,0.0,0.0,0.0,11.179176568984985
yolo11x,000000100274,3,2/255,0.25,0.45,rcp,0.7861200770991489,0.7861200770991489,0.7861200770991489,519.0445137818655
yolo11x,000000100274,3,2/255,0.25,0.45,square_attack,0.7512259483337402,0.7512259483337402,0.7512259483337402,104.50670152240329
yolo11x,000000100274,4,1/255,0.25,0.45,odpv,0.0,0.0,0.0,64.79334084192912
