model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7
yolo11x,146498,5,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,96.8725868066152,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.45,0.65,rcp,pgd,0.0,0.0,0.0,830.0014639695486,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,98.6406858364741,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.65,0.25,rcp,pgd,0.0,0.0,0.0,814.0154191652933,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,97.1371865272522,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.65,0.45,rcp,pgd,0.0,0.0,0.0,835.9089207251867,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,97.54866973559062,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.65,0.65,rcp,pgd,0.0,0.0,0.0,799.4711285829544,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,146498,5,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,93.14882369836172,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.25,rcp,pgd,0.9239237872684912,0.9239237872684912,0.9239237872684912,847.7957734664282,0.0,0.0,0.0,0.9239237872684912,0.9239237872684912,0.9239237872684912,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,97.00753315289816,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.45,rcp,pgd,0.9238091375166624,0.9238091375166624,0.9238091375166624,884.0355579058329,0.0,0.0,0.0,0.9238091375166624,0.9238091375166624,0.9238091375166624,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.61396952470145,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.25,0.65,rcp,pgd,0.9242270462990818,0.9242270462990818,0.9242270462990818,814.7818671862284,0.0,0.0,0.0,0.9242270462990818,0.9242270462990818,0.9242270462990818,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,93.26407794157664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.45,0.25,rcp,pgd,0.9237652999227444,0.9237652999227444,0.9237652999227444,855.5488464434942,0.0,0.0,0.0,0.9237652999227444,0.9237652999227444,0.9237652999227444,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,96.7035746574402,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.45,0.45,rcp,pgd,0.923202541335872,0.923202541335872,0.923202541335872,858.3014949957529,0.0,0.0,0.0,0.923202541335872,0.923202541335872,0.923202541335872,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,97.6567378838857,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.45,0.65,rcp,pgd,0.9241224334433672,0.9241224334433672,0.9241224334433672,861.0306765635809,0.0,0.0,0.0,0.9241224334433672,0.9241224334433672,0.9241224334433672,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,96.81550149122874,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.65,0.25,rcp,pgd,0.9253144114660312,0.9253144114660312,0.9253144114660312,812.6585797071457,0.0,0.0,0.0,0.9253144114660312,0.9253144114660312,0.9253144114660312,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,96.98674146334332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.65,0.45,rcp,pgd,0.92418710620323,0.92418710620323,0.92418710620323,845.4695675373077,0.0,0.0,0.0,0.92418710620323,0.92418710620323,0.92418710620323,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,99.47575275103252,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,0,2/255,0.65,0.65,rcp,pgd,0.9248179174319404,0.9248179174319404,0.9248179174319404,850.3378318150839,0.0,0.0,0.0,0.9248179174319404,0.9248179174319404,0.9248179174319404,False,False,True,True,False,False,False,False
yolo11x,152771,0,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,96.98313057422638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.25,0.25,rcp,pgd,0.0,0.0,0.4085162145752068,847.7957734664282,0.0,0.0,0.0,0.0,0.0,0.4085162145752068,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,97.00753315289816,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.408448366381066,884.0355579058329,0.0,0.0,0.0,0.0,0.0,0.408448366381066,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.61396952470145,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.25,0.65,rcp,pgd,0.0,0.0,0.4084078804156005,814.7818671862284,0.0,0.0,0.0,0.0,0.0,0.4084078804156005,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,93.26407794157664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.45,0.25,rcp,pgd,0.0,0.0,0.4083687896662979,855.5488464434942,0.0,0.0,0.0,0.0,0.0,0.4083687896662979,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,96.7035746574402,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.45,0.45,rcp,pgd,0.0,0.0,0.4084931651657359,858.3014949957529,0.0,0.0,0.0,0.0,0.0,0.4084931651657359,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,97.6567378838857,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.45,0.65,rcp,pgd,0.0,0.0,0.4083883274481907,861.0306765635809,0.0,0.0,0.0,0.0,0.0,0.4083883274481907,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,96.81550149122874,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.65,0.25,rcp,pgd,0.0,0.0,0.4084720870278458,812.6585797071457,0.0,0.0,0.0,0.0,0.0,0.4084720870278458,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,96.98674146334332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.65,0.45,rcp,pgd,0.0,0.0,0.4084259612926726,845.4695675373077,0.0,0.0,0.0,0.0,0.0,0.4084259612926726,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,99.47575275103252,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.65,0.65,rcp,pgd,0.0,0.0,0.4084050374371193,850.3378318150839,0.0,0.0,0.0,0.0,0.0,0.4084050374371193,False,False,False,False,False,False,True,True
yolo11x,152771,1,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,96.98313057422638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.25,0.25,rcp,pgd,0.0,0.0,0.0,847.7957734664282,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,97.00753315289816,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,884.0355579058329,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.61396952470145,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.25,0.65,rcp,pgd,0.0,0.0,0.0,814.7818671862284,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,93.26407794157664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.45,0.25,rcp,pgd,0.0,0.0,0.0,855.5488464434942,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,96.7035746574402,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.45,0.45,rcp,pgd,0.0,0.0,0.0,858.3014949957529,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,97.6567378838857,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.45,0.65,rcp,pgd,0.0,0.0,0.0,861.0306765635809,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,96.81550149122874,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.65,0.25,rcp,pgd,0.0,0.0,0.0,812.6585797071457,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,96.98674146334332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.65,0.45,rcp,pgd,0.0,0.0,0.0,845.4695675373077,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,99.47575275103252,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.65,0.65,rcp,pgd,0.0,0.0,0.0,850.3378318150839,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,2,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,96.98313057422638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.25,0.25,rcp,pgd,0.9185209184612724,0.9185209184612724,0.9185209184612724,847.7957734664282,0.0,0.0,0.0,0.9185209184612724,0.9185209184612724,0.9185209184612724,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,97.00753315289816,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.25,0.45,rcp,pgd,0.918866577709499,0.918866577709499,0.918866577709499,884.0355579058329,0.0,0.0,0.0,0.918866577709499,0.918866577709499,0.918866577709499,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.61396952470145,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.25,0.65,rcp,pgd,0.9189596403394944,0.9189596403394944,0.9189596403394944,814.7818671862284,0.0,0.0,0.0,0.9189596403394944,0.9189596403394944,0.9189596403394944,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,93.26407794157664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.45,0.25,rcp,pgd,0.9186658256047469,0.9186658256047469,0.9186658256047469,855.5488464434942,0.0,0.0,0.0,0.9186658256047469,0.9186658256047469,0.9186658256047469,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,96.7035746574402,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.45,0.45,rcp,pgd,0.9182914424097957,0.9182914424097957,0.9182914424097957,858.3014949957529,0.0,0.0,0.0,0.9182914424097957,0.9182914424097957,0.9182914424097957,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,97.6567378838857,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.45,0.65,rcp,pgd,0.9180580047024048,0.9180580047024048,0.9180580047024048,861.0306765635809,0.0,0.0,0.0,0.9180580047024048,0.9180580047024048,0.9180580047024048,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,96.81550149122874,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.65,0.25,rcp,pgd,0.9177597372224218,0.9177597372224218,0.9177597372224218,812.6585797071457,0.0,0.0,0.0,0.9177597372224218,0.9177597372224218,0.9177597372224218,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,96.98674146334332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.65,0.45,rcp,pgd,0.918758188544426,0.918758188544426,0.918758188544426,845.4695675373077,0.0,0.0,0.0,0.918758188544426,0.918758188544426,0.918758188544426,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,99.47575275103252,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,3,2/255,0.65,0.65,rcp,pgd,0.9182895284625028,0.9182895284625028,0.9182895284625028,850.3378318150839,0.0,0.0,0.0,0.9182895284625028,0.9182895284625028,0.9182895284625028,False,False,True,True,False,False,False,False
yolo11x,152771,3,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,96.98313057422638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.25,0.25,rcp,pgd,0.0,0.0,0.3895067235846974,847.7957734664282,0.0,0.0,0.0,0.0,0.0,0.3895067235846974,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,97.00753315289816,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.3895691003181707,884.0355579058329,0.0,0.0,0.0,0.0,0.0,0.3895691003181707,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.61396952470145,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.25,0.65,rcp,pgd,0.0,0.0,0.3894141339364887,814.7818671862284,0.0,0.0,0.0,0.0,0.0,0.3894141339364887,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,93.26407794157664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.45,0.25,rcp,pgd,0.0,0.0,0.3895930638742484,855.5488464434942,0.0,0.0,0.0,0.0,0.0,0.3895930638742484,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,96.7035746574402,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.45,0.45,rcp,pgd,0.0,0.0,0.389636570760925,858.3014949957529,0.0,0.0,0.0,0.0,0.0,0.389636570760925,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,97.6567378838857,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.45,0.65,rcp,pgd,0.0,0.0,0.3897749107594986,861.0306765635809,0.0,0.0,0.0,0.0,0.0,0.3897749107594986,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,96.81550149122874,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.65,0.25,rcp,pgd,0.0,0.0,0.3895158764332757,812.6585797071457,0.0,0.0,0.0,0.0,0.0,0.3895158764332757,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,96.98674146334332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.65,0.45,rcp,pgd,0.0,0.0,0.3895072013934925,845.4695675373077,0.0,0.0,0.0,0.0,0.0,0.3895072013934925,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,99.47575275103252,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.65,0.65,rcp,pgd,0.0,0.0,0.3893766348175693,850.3378318150839,0.0,0.0,0.0,0.0,0.0,0.3893766348175693,False,False,False,False,False,False,True,True
yolo11x,152771,4,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,96.98313057422638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.25,0.25,rcp,pgd,0.0,0.0,0.0,847.7957734664282,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,97.00753315289816,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.25,0.45,rcp,pgd,0.0,0.0,0.0,884.0355579058329,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,97.61396952470145,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.25,0.65,rcp,pgd,0.0,0.0,0.0,814.7818671862284,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,93.26407794157664,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.45,0.25,rcp,pgd,0.0,0.0,0.0,855.5488464434942,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,96.7035746574402,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.45,0.45,rcp,pgd,0.0,0.0,0.0,858.3014949957529,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,97.6567378838857,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.45,0.65,rcp,pgd,0.0,0.0,0.0,861.0306765635809,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,96.81550149122874,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.65,0.25,rcp,pgd,0.0,0.0,0.0,812.6585797071457,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,96.98674146334332,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.65,0.45,rcp,pgd,0.0,0.0,0.0,845.4695675373077,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,99.47575275103252,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.65,0.65,rcp,pgd,0.0,0.0,0.0,850.3378318150839,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,152771,5,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,96.98313057422638,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.25,0.25,rcp,pgd,0.940880904001735,0.940880904001735,0.940880904001735,1272.1123245358467,0.0,0.0,0.0,0.940880904001735,0.940880904001735,0.940880904001735,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.0,160.3506125807762,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.25,0.45,rcp,pgd,0.9411779416403542,0.9411779416403542,0.9411779416403542,1269.472162485123,0.0,0.0,0.0,0.9411779416403542,0.9411779416403542,0.9411779416403542,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.0,162.39706999063492,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.25,0.65,rcp,pgd,0.9410879907690004,0.9410879907690004,0.9410879907690004,1294.9548851251602,0.0,0.0,0.0,0.9410879907690004,0.9410879907690004,0.9410879907690004,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.25,0.65,odpv,pgd,0.0,0.0,0.0,159.36308646202087,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.45,0.25,rcp,pgd,0.941109472495094,0.941109472495094,0.941109472495094,1274.8159816265106,0.0,0.0,0.0,0.941109472495094,0.941109472495094,0.941109472495094,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.45,0.25,odpv,pgd,0.0,0.0,0.0,160.4571794271469,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.45,0.45,rcp,pgd,0.9410429093594036,0.9410429093594036,0.9410429093594036,1273.6288487911224,0.0,0.0,0.0,0.9410429093594036,0.9410429093594036,0.9410429093594036,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.45,0.45,odpv,pgd,0.0,0.0,0.0,158.87828093767166,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.45,0.65,rcp,pgd,0.9410033556818452,0.9410033556818452,0.9410033556818452,1274.825182616711,0.0,0.0,0.0,0.9410033556818452,0.9410033556818452,0.9410033556818452,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.45,0.65,odpv,pgd,0.0,0.0,0.0,160.46014022827148,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.65,0.25,rcp,pgd,0.94111899951121,0.94111899951121,0.94111899951121,1280.158035814762,0.0,0.0,0.0,0.94111899951121,0.94111899951121,0.94111899951121,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.65,0.25,odpv,pgd,0.0,0.0,0.0,153.12636917829514,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.65,0.45,rcp,pgd,0.9411679848671184,0.9411679848671184,0.9411679848671184,1234.472669184208,0.0,0.0,0.0,0.9411679848671184,0.9411679848671184,0.9411679848671184,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.65,0.45,odpv,pgd,0.0,0.0,0.0,159.45161545276642,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,0,2/255,0.65,0.65,rcp,pgd,0.941132271499359,0.941132271499359,0.941132271499359,1235.9378383755684,0.0,0.0,0.0,0.941132271499359,0.941132271499359,0.941132271499359,False,False,True,True,False,False,False,False
yolo11x,172330,0,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,160.4736095070839,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,172330,1,2/255,0.25,0.25,rcp,pgd,0.9096097519576584,0.9096097519576584,0.9096097519576584,1272.1123245358467,0.0,0.0,0.0,0.9096097519576584,0.9096097519576584,0.9096097519576584,False,False,True,True,False,False,False,False
yolo11x,172330,1,2/255,0.25,0.25,odpv,pgd,0.0,0.0,0.4635932445526123,160.3506125807762,0.0,0.0,0.0,0.0,0.0,0.4635932445526123,False,False,False,False,False,False,True,True
yolo11x,172330,1,2/255,0.25,0.45,rcp,pgd,0.9094948286890884,0.9094948286890884,0.9094948286890884,1269.472162485123,0.0,0.0,0.0,0.9094948286890884,0.9094948286890884,0.9094948286890884,False,False,True,True,False,False,False,False
yolo11x,172330,1,2/255,0.25,0.45,odpv,pgd,0.0,0.0,0.4635932445526123,162.39706999063492,0.0,0.0,0.0,0.0,0.0,0.4635932445526123,False,False,False,False,False,False,True,True
yolo11x,172330,1,2/255,0.25,0.65,rcp,pgd,0.9092570685217932,0.9092570685217932,0.9092570685217932,1294.9548851251602,0.0,0.0,0.0,0.9092570685217932,0.9092570685217932,0.9092570685217932,False,False,True,True,False,False,False,False
