model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,target_method,iou_0.5,iou_0.7,iou,time,iou_0.5_target,iou_0.7_target,iou_target,delta_0.5,delta_0.7,delta,TP_0.5,TP_0.7,FP_0.5,FP_0.7,FN_0.5,FN_0.7,TN_0.5,TN_0.7
yolo11x,7088,0,2/255,0.65,0.65,rcp,pgd,0.0,0.0,0.0,879.2290085554123,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,7088,0,2/255,0.65,0.65,rcp,square_attack,0.0,0.0,0.0,879.2290085554123,0.8828462362289429,0.8828462362289429,0.8828462362289429,0.8828462362289429,0.8828462362289429,0.8828462362289429,False,False,False,False,True,True,False,False
yolo11x,7088,0,2/255,0.65,0.65,rcp,rcp,0.0,0.0,0.0,879.2290085554123,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,7088,0,2/255,0.65,0.65,odpv,pgd,0.0,0.0,0.0,0.0012507438659667,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,7088,0,2/255,0.65,0.65,odpv,square_attack,0.0,0.0,0.0,0.0012507438659667,0.8828462362289429,0.8828462362289429,0.8828462362289429,0.8828462362289429,0.8828462362289429,0.8828462362289429,False,False,False,False,True,True,False,False
yolo11x,7088,0,2/255,0.65,0.65,odpv,rcp,0.0,0.0,0.0,0.0012507438659667,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,True,True
yolo11x,7088,1,2/255,0.25,0.25,rcp,pgd,0.8546502670158451,0.8546502670158451,0.8546502670158451,885.6504153013229,0.0,0.0,0.0,0.8546502670158451,0.8546502670158451,0.8546502670158451,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.25,rcp,square_attack,0.8546502670158451,0.8546502670158451,0.8546502670158451,885.6504153013229,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.01857585514679605,0.01857585514679605,0.01857585514679605,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.25,rcp,rcp,0.8546502670158451,0.8546502670158451,0.8546502670158451,885.6504153013229,0.8546502670158451,0.8546502670158451,0.8546502670158451,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.25,odpv,pgd,0.8099445104598999,0.8099445104598999,0.8099445104598999,53.14750480651856,0.0,0.0,0.0,0.8099445104598999,0.8099445104598999,0.8099445104598999,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.25,odpv,square_attack,0.8099445104598999,0.8099445104598999,0.8099445104598999,53.14750480651856,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.02612990140914917,0.02612990140914917,0.02612990140914917,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.25,odpv,rcp,0.8099445104598999,0.8099445104598999,0.8099445104598999,53.14750480651856,0.8546502670158451,0.8546502670158451,0.8546502670158451,0.04470575655594522,0.04470575655594522,0.04470575655594522,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.45,rcp,pgd,0.8545921427986302,0.8545921427986302,0.8545921427986302,908.726736485958,0.0,0.0,0.0,0.8545921427986302,0.8545921427986302,0.8545921427986302,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.45,rcp,square_attack,0.8545921427986302,0.8545921427986302,0.8545921427986302,908.726736485958,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.01851773092958109,0.01851773092958109,0.01851773092958109,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.45,rcp,rcp,0.8545921427986302,0.8545921427986302,0.8545921427986302,908.726736485958,0.8545921427986302,0.8545921427986302,0.8545921427986302,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.45,odpv,pgd,0.8208091855049133,0.8208091855049133,0.8208091855049133,53.30706214904785,0.0,0.0,0.0,0.8208091855049133,0.8208091855049133,0.8208091855049133,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.45,odpv,square_attack,0.8208091855049133,0.8208091855049133,0.8208091855049133,53.30706214904785,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.015265226364135742,0.015265226364135742,0.015265226364135742,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.45,odpv,rcp,0.8208091855049133,0.8208091855049133,0.8208091855049133,53.30706214904785,0.8545921427986302,0.8545921427986302,0.8545921427986302,0.03378295729371683,0.03378295729371683,0.03378295729371683,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.65,rcp,pgd,0.85413690372498,0.85413690372498,0.85413690372498,825.519633948803,0.0,0.0,0.0,0.85413690372498,0.85413690372498,0.85413690372498,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.65,rcp,square_attack,0.85413690372498,0.85413690372498,0.85413690372498,825.519633948803,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.018062491855930896,0.018062491855930896,0.018062491855930896,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.65,rcp,rcp,0.85413690372498,0.85413690372498,0.85413690372498,825.519633948803,0.85413690372498,0.85413690372498,0.85413690372498,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.65,odpv,pgd,0.8099079132080078,0.8099079132080078,0.8099079132080078,51.96257281303406,0.0,0.0,0.0,0.8099079132080078,0.8099079132080078,0.8099079132080078,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.65,odpv,square_attack,0.8099079132080078,0.8099079132080078,0.8099079132080078,51.96257281303406,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.02616649866104126,0.02616649866104126,0.02616649866104126,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.25,0.65,odpv,rcp,0.8099079132080078,0.8099079132080078,0.8099079132080078,51.96257281303406,0.85413690372498,0.85413690372498,0.85413690372498,0.044228990516972155,0.044228990516972155,0.044228990516972155,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.25,rcp,pgd,0.8549538341749273,0.8549538341749273,0.8549538341749273,836.6953669786453,0.0,0.0,0.0,0.8549538341749273,0.8549538341749273,0.8549538341749273,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.25,rcp,square_attack,0.8549538341749273,0.8549538341749273,0.8549538341749273,836.6953669786453,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.018879422305878246,0.018879422305878246,0.018879422305878246,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.25,rcp,rcp,0.8549538341749273,0.8549538341749273,0.8549538341749273,836.6953669786453,0.8549538341749273,0.8549538341749273,0.8549538341749273,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.25,odpv,pgd,0.8099088668823242,0.8099088668823242,0.8099088668823242,50.88044142723084,0.0,0.0,0.0,0.8099088668823242,0.8099088668823242,0.8099088668823242,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.25,odpv,square_attack,0.8099088668823242,0.8099088668823242,0.8099088668823242,50.88044142723084,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.026165544986724854,0.026165544986724854,0.026165544986724854,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.25,odpv,rcp,0.8099088668823242,0.8099088668823242,0.8099088668823242,50.88044142723084,0.8549538341749273,0.8549538341749273,0.8549538341749273,0.0450449672926031,0.0450449672926031,0.0450449672926031,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.45,rcp,pgd,0.8544608975229075,0.8544608975229075,0.8544608975229075,831.5737951397896,0.0,0.0,0.0,0.8544608975229075,0.8544608975229075,0.8544608975229075,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.45,rcp,square_attack,0.8544608975229075,0.8544608975229075,0.8544608975229075,831.5737951397896,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.018386485653858475,0.018386485653858475,0.018386485653858475,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.45,rcp,rcp,0.8544608975229075,0.8544608975229075,0.8544608975229075,831.5737951397896,0.8544608975229075,0.8544608975229075,0.8544608975229075,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.45,odpv,pgd,0.8099349737167358,0.8099349737167358,0.8099349737167358,52.9145781993866,0.0,0.0,0.0,0.8099349737167358,0.8099349737167358,0.8099349737167358,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.45,odpv,square_attack,0.8099349737167358,0.8099349737167358,0.8099349737167358,52.9145781993866,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.026139438152313232,0.026139438152313232,0.026139438152313232,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.45,odpv,rcp,0.8099349737167358,0.8099349737167358,0.8099349737167358,52.9145781993866,0.8544608975229075,0.8544608975229075,0.8544608975229075,0.04452592380617171,0.04452592380617171,0.04452592380617171,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.65,rcp,pgd,0.8546681341832056,0.8546681341832056,0.8546681341832056,856.2197823524475,0.0,0.0,0.0,0.8546681341832056,0.8546681341832056,0.8546681341832056,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.65,rcp,square_attack,0.8546681341832056,0.8546681341832056,0.8546681341832056,856.2197823524475,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.01859372231415657,0.01859372231415657,0.01859372231415657,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.65,rcp,rcp,0.8546681341832056,0.8546681341832056,0.8546681341832056,856.2197823524475,0.8546681341832056,0.8546681341832056,0.8546681341832056,0.0,0.0,0.0,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.65,odpv,pgd,0.8099412322044373,0.8099412322044373,0.8099412322044373,53.330678939819336,0.0,0.0,0.0,0.8099412322044373,0.8099412322044373,0.8099412322044373,False,False,True,True,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.65,odpv,square_attack,0.8099412322044373,0.8099412322044373,0.8099412322044373,53.330678939819336,0.8360744118690491,0.8360744118690491,0.8360744118690491,0.026133179664611816,0.026133179664611816,0.026133179664611816,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.45,0.65,odpv,rcp,0.8099412322044373,0.8099412322044373,0.8099412322044373,53.330678939819336,0.8546681341832056,0.8546681341832056,0.8546681341832056,0.044726901978768385,0.044726901978768385,0.044726901978768385,True,True,False,False,False,False,False,False
yolo11x,7088,1,2/255,0.65,0.25,rcp,pgd,0.8550060099250032,0.8550060099250032,0.8550060099250032,845.9199903607368,0.0,0.0,0.0,0.8550060099250032,0.8550060099250032,0.8550060099250032,False,False,True,True,False,False,False,False
