model,image,gt_index,epsilon,conf_threshold,iou_threshold,method,iou,iou_0.5,iou_0.7,time
yolo11x,000000007088,3,1/255,0.25,0.65,pgd,0.0,0.0,0.0,679.9054546356201
yolo11x,000000007088,3,1/255,0.25,0.65,rcp,0.0,0.0,0.0,1257.3437525629997
yolo11x,000000007088,3,1/255,0.25,0.65,square_attack,0.0,0.0,0.0,118.09192901849747
yolo11x,000000007088,3,1/255,0.45,0.25,odpv,0.0,0.0,0.0,208.20573216676712
yolo11x,000000007088,3,1/255,0.45,0.25,pgd,0.0,0.0,0.0,882.3976123332977
yolo11x,000000007088,3,1/255,0.45,0.25,rcp,0.0,0.0,0.0,1271.3845571875572
yolo11x,000000007088,3,1/255,0.45,0.25,square_attack,0.0,0.0,0.0,117.07857513427734
yolo11x,000000007088,3,1/255,0.45,0.45,odpv,0.0,0.0,0.0,145.84854811429977
yolo11x,000000007088,3,1/255,0.45,0.45,pgd,0.0,0.0,0.0,659.2002127170563
yolo11x,000000007088,3,1/255,0.45,0.45,rcp,0.0,0.0,0.0,1269.7048522233963
yolo11x,000000007088,3,1/255,0.45,0.45,square_attack,0.0,0.0,0.0,128.9052682518959
yolo11x,000000007088,3,1/255,0.45,0.65,odpv,0.0,0.0,0.0,146.79886877536774
yolo11x,000000007088,3,1/255,0.45,0.65,pgd,0.0,0.0,0.0,701.7474789619446
yolo11x,000000007088,3,1/255,0.45,0.65,rcp,0.0,0.0,0.0,1232.1655073165894
yolo11x,000000007088,3,1/255,0.45,0.65,square_attack,0.0,0.0,0.0,129.02629005908966
yolo11x,000000007088,3,1/255,0.65,0.25,odpv,0.0,0.0,0.0,212.35178714990616
yolo11x,000000007088,3,1/255,0.65,0.25,pgd,0.0,0.0,0.0,65.51691246032715
yolo11x,000000007088,3,1/255,0.65,0.25,rcp,0.0,0.0,0.0,1222.7531120181084
yolo11x,000000007088,3,1/255,0.65,0.25,square_attack,0.0,0.0,0.0,80.24157929420471
yolo11x,000000007088,3,1/255,0.65,0.45,odpv,0.0,0.0,0.0,145.735744535923
yolo11x,000000007088,3,1/255,0.65,0.45,pgd,0.0,0.0,0.0,314.674601316452
yolo11x,000000007088,3,1/255,0.65,0.45,rcp,0.0,0.0,0.0,1267.925150692463
yolo11x,000000007088,3,1/255,0.65,0.45,square_attack,0.0,0.0,0.0,86.52206414937973
yolo11x,000000007088,3,1/255,0.65,0.65,odpv,0.0,0.0,0.0,146.23575699329376
yolo11x,000000007088,3,1/255,0.65,0.65,pgd,0.0,0.0,0.0,149.53962087631226
yolo11x,000000007088,3,1/255,0.65,0.65,rcp,0.0,0.0,0.0,1254.2309619784355
yolo11x,000000007088,3,1/255,0.65,0.65,square_attack,0.0,0.0,0.0,81.60534137487411
yolo11x,000000014380,0,1/255,0.25,0.25,odpv,0.0,0.0,0.0,291.21836018562317
